Loyalty#,Gender,Income,Customer Lifetime Value,EnrollmentType,rejoined_program,Days_in_prog,Cancelled_program,Enrollment_year,Enrollment_month,Location_cluster,TotalFlights,TotalDistance,TotalPointsAccumulated,TotalPointsRedeemed,RecencyInMonths,Pct_Spend_Month_1,Pct_Spend_Month_2,Pct_Spend_Month_3,Pct_Spend_Month_4,Pct_Spend_Month_5,Pct_Spend_Month_6,Pct_Spend_Month_7,Pct_Spend_Month_8,Pct_Spend_Month_9,Pct_Spend_Month_10,Pct_Spend_Month_11,Pct_Spend_Month_12,Flights_per_day,Avg_spent_per_flight,Loyalty_Aurora,Loyalty_Nova,Loyalty_Star,Education_Bachelor,Education_College,Education_Doctor,Education_High School or Below,Education_Master,Marital_Divorced,Marital_Married,Marital_Single
261125,1,28879.0,12023.75,0,0,1688.0,0,2017,5,0,183.0,482065.2,48198.52,0.0,1.0183968462549278,0.0443115265779945,0.1355888106107822,0.0645422307572929,0.0,0.0185762965335865,0.1610661489190954,0.100489185145104,0.1287942036394478,0.1140709299787628,0.092904304945463,0.0928914414799458,0.0467649214125246,0.1671232876712328,147.9205511634845,1,0,0,0,0,0,1,0,0,1,0
261187,0,60433.0,9171.0,0,1,236.0,0,2021,5,4,51.0,117186.0,11717.0,0.0,1.0183968462549278,0.0,0.0,0.0,0.0,0.0,0.2583425791584877,0.204489203721089,0.1477340616198685,0.1342493812409319,0.0,0.0,0.2551847742596227,0.0465753424657534,834.3506979062817,0,1,0,1,0,0,0,0,0,1,0
261229,1,61613.0,4825.65,0,0,1356.0,0,2018,4,4,153.5,493061.8,49299.08,19158.6,2.0039421813403417,0.0,0.0524744072303174,0.0,0.0086806893759477,0.0864861981197215,0.1703119003437792,0.1823790626518791,0.1434156580609618,0.0127588587860057,0.1477451506194436,0.1359611578958471,0.0597869169160966,0.1401826484018264,147.9205511634845,0,0,1,1,0,0,0,0,0,1,0
261273,0,68931.0,5332.46,1,0,253.0,0,2021,4,2,32.0,86715.0,8668.0,0.0,1.0183968462549278,0.0,0.0,0.0,0.0,0.038878634056299,0.097831102907245,0.0691047531149054,0.0,0.0,0.2531149053991693,0.1413244116289801,0.399746192893401,0.0292237442922374,721.2257534584991,0,0,1,1,0,0,0,0,0,1,0
261283,1,62365.0,4969.53,0,0,1936.0,0,2016,9,2,107.5,294421.0,29438.5,21213.5,6.044678055190539,0.0971503303497121,0.2166886899808074,0.0,0.1468780678363367,0.0109040881838408,0.1474185165684393,0.1272269307199755,0.1006997639146016,0.0,0.0,0.1530336124462863,0.0,0.0981735159817351,147.9205511634845,0,0,1,1,0,0,0,0,0,1,0
261331,1,66839.0,5989.77,0,0,1962.0,0,2016,8,1,123.6,261491.4,26143.84,10000.0,3.0223390275952693,0.0932150747556594,0.0,0.0,0.0558831449396875,0.0309059418968292,0.310216096793738,0.2228574685279591,0.1222085202479819,0.082925844099413,0.0794451006432108,0.0023428080955207,0.0,0.1128767123287671,147.9205511634845,0,0,1,1,0,0,0,0,0,0,1
261423,1,63223.0,2797.76,0,0,784.0,1,2019,10,1,203.5,425346.2,42525.02,8810.3,2.0039421813403417,0.1036549777048899,0.0948027772826444,0.1137222275262892,0.0614473549924256,0.1264838911304451,0.0502997999765785,0.0959200019188703,0.0613521169419791,0.0808552235836691,0.0469930408028026,0.0587418888927036,0.1057266992467023,0.1858447488584474,19.201895401895413,0,1,0,1,0,0,0,0,0,1,0
261426,1,48887.0,3788.65,0,0,243.0,1,2020,7,1,47.8,116060.7,11604.77,11078.1,10.972404730617608,0.2030199650660892,0.0938407223926023,0.0,0.0,0.0,0.0,0.0,0.1997454495005071,0.2590684692587617,0.2443253937820396,0.0,0.0,0.0436529680365296,357.16133323002293,0,1,0,1,0,0,0,0,1,0,0
261468,0,43811.0,9429.63,0,0,2081.0,0,2016,4,2,245.9,378470.7,37839.87,8848.3,1.0183968462549278,0.056497551392222,0.0380315788611324,0.0528046211575251,0.1081229930229675,0.0295984103539467,0.1573205721901264,0.0656286609864146,0.1224718795281273,0.1266848961161864,0.1254119001994457,0.0333093110520728,0.0841176251398326,0.2245662100456621,147.9205511634845,1,0,0,1,0,0,0,0,0,1,0
261573,1,28524.0,4967.54,0,0,2407.0,0,2015,5,3,187.9,386960.6,38687.56,5116.0,1.0183968462549278,0.0733442481252371,0.0949431807020137,0.0,0.0798437533925634,0.058694577791931,0.0938050887675521,0.1426432682753836,0.1709430628346683,0.0133629518119002,0.0010339240830902,0.140564046944289,0.1308218972713709,0.1715981735159817,147.9205511634845,0,0,1,1,0,0,0,0,0,1,0
261582,1,58577.0,4428.03,0,0,2368.0,0,2015,7,3,299.1,712729.6,71264.46,24815.0,2.0039421813403417,0.0730073587872552,0.0530710539306689,0.1264255703333751,0.0569585456762038,0.0627706994482242,0.1006221053243089,0.1473622335733688,0.0897934257833427,0.0378883106670562,0.0934825016565059,0.0701510963529366,0.0884670984667532,0.2731506849315068,147.9205511634845,0,0,1,1,0,0,0,0,0,1,0
261715,1,32435.0,11701.07,0,0,1381.0,0,2018,3,1,131.2,288401.7,28834.37,10731.2,1.0183968462549278,0.0268436591470526,0.0183114803618043,0.0,0.0,0.0,0.1675673857275189,0.0482063592858106,0.1206546215506009,0.107595900309249,0.0647262277622157,0.1886488243023863,0.2574455415533614,0.1198173515981735,147.9205511634845,0,1,0,1,0,0,0,0,0,1,0
261767,1,50037.0,6513.61,0,0,244.0,1,2019,4,1,0.0,0.0,0.0,0.0,999.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,147.9205511634845,1,0,0,1,0,0,0,0,0,1,0
261780,0,20325.0,3803.92,0,0,1070.0,0,2019,1,1,197.1,281855.9,28178.09,5066.0,1.0183968462549278,0.1031169962194031,0.1890216831587946,0.0644472354229828,0.0907797512180563,0.0932415930249353,0.080660186691149,0.0802740710956633,0.0789134394843653,0.0852169185349326,0.0,0.0437258167604688,0.0906023083892485,0.18,19.75036344755971,0,1,0,0,0,0,1,0,0,1,0
261787,1,0.0,2168.52,0,0,915.0,0,2019,6,5,216.4,431374.3,43126.93,25357.3,1.0183968462549278,0.1099269064596065,0.1341277943966798,0.1266475494545983,0.0369646065694915,0.1276981691022291,0.0344098223546169,0.048739847700729,0.0597306601698753,0.0292856458829784,0.0958292185416397,0.0341522106952662,0.162487568672289,0.1976255707762557,11.992209326990093,0,0,1,0,1,0,0,0,0,0,1
261789,1,39018.0,14014.1,0,0,1412.0,0,2018,2,0,129.4,354941.5,35487.75,3950.0,1.0183968462549278,0.1151639650301864,0.178123155173264,0.0840571746588611,0.0,0.1757141548844319,0.1458494832723968,0.0181471071003374,0.0721316510626906,0.0,0.0719572246761206,0.117693852103895,0.0211622320378158,0.1181735159817351,147.9205511634845,0,0,1,1,0,0,0,0,0,1,0
261832,0,39188.0,5897.75,0,0,1999.0,0,2016,7,4,153.5,286997.4,28692.24,15068.9,2.0039421813403417,0.0,0.1919393536370809,0.0845360975650559,0.0567616888747619,0.0161367672931775,0.3490982230735558,0.0616438451651038,0.0893621411224777,0.0106300518885942,0.0173559122605972,0.1225359191195947,0.0,0.1401826484018264,147.9205511634845,0,0,1,1,0,0,0,0,1,0,0
261957,1,26032.0,8510.76,0,0,744.0,0,2019,12,0,205.8,563281.6,56322.46,32412.1,1.0183968462549278,0.070645706881411,0.1113646314454304,0.0427658877115807,0.0896390178980108,0.1371026762680465,0.1402488456647667,0.0993967593034821,0.0764336287868108,0.0835941824984207,0.0705095267500744,0.0436948244093031,0.0346043123826622,0.187945205479452,60.86451377786138,1,0,0,1,0,0,0,0,0,1,0
261964,0,0.0,3233.26,0,0,1787.0,0,2017,2,4,188.5,428826.2,42875.52,0.0,1.0183968462549278,0.1435268890033287,0.0107753795172629,0.1441932366068096,0.1173786347081038,0.03316391264759,0.0641624871255205,0.0834986957592584,0.0,0.1105749854462406,0.061690213902945,0.0646459798038601,0.1663895854790799,0.1721461187214611,147.9205511634845,0,1,0,0,1,0,0,0,0,0,1
262099,1,52822.0,2672.1,0,0,2149.0,0,2016,2,1,236.4,295218.6,29515.26,12324.2,1.0183968462549278,0.0331354018226503,0.1862097775862384,0.1678589312782608,0.0835249291383508,0.0425569688357818,0.0394792388750768,0.1113959355262328,0.1046916069856745,0.0993045631310718,0.0547513387989806,0.0399240935028185,0.0371672145188624,0.2158904109589041,147.9205511634845,0,0,1,1,0,0,0,0,0,1,0
262176,1,88867.0,2698.36,0,0,2214.0,0,2015,12,1,168.8,288107.2,28804.02,12493.3,3.0223390275952693,0.0705932713558732,0.0770604242046769,0.004929867428227,0.0779766157640495,0.0629773205267875,0.1341843950948513,0.1636577116666354,0.0841688069929127,0.1254824847365055,0.1522013246762083,0.046767777553272,0.0,0.1541552511415525,147.9205511634845,0,0,1,1,0,0,0,0,0,0,1
262177,1,36655.0,4835.78,0,0,599.0,0,2020,5,5,234.8,467732.1,46765.01,21350.8,2.0039421813403417,0.0787507583126786,0.0032075263108037,0.050892750798086,0.0276041852658643,0.1007195336855482,0.107267377896423,0.1356725893996387,0.1465984931896732,0.1705589285664645,0.0104588879591814,0.0593261928095385,0.1089427758060994,0.2144292237442922,37.649198835082885,0,1,0,1,0,0,0,0,0,1,0
262211,0,22254.0,21903.91,0,0,820.0,0,2019,10,1,142.5,331866.4,33178.840000000004,11340.0,3.0223390275952693,0.0251967820454241,0.1149765935156262,0.0422471068910184,0.0871169697313106,0.1559921926143289,0.0,0.2935084529778617,0.1602991545213756,0.0076554816262413,0.0270955826062635,0.0859116834705492,0.0,0.1301369863013698,205.26128754813874,0,0,1,1,0,0,0,0,0,1,0
262305,1,45525.0,2671.3,0,0,412.0,0,2020,11,3,78.3,177052.2,17701.32,12895.0,1.0183968462549278,0.0133323390572002,0.1146242201146581,0.1191436570832005,0.0,0.0,0.1086924590934461,0.0,0.205069452447614,0.0338957772640684,0.0,0.0,0.4052420949398124,0.0715068493150685,90.67296246698658,0,0,1,1,0,0,0,0,0,1,0
262336,1,88294.0,8693.65,0,0,2060.0,0,2016,5,4,147.1,296111.3,29606.43,3867.0,1.0183968462549278,0.211845534905762,0.0290815204670066,0.0300948138630696,0.1345143605628912,0.0829549526910201,0.214742540725106,0.0629255198955091,0.0,0.1695506685540945,0.0555757651293992,0.0,0.0087143232061413,0.134337899543379,147.9205511634845,1,0,0,1,0,0,0,0,0,1,0
262351,0,90551.0,7072.93,0,0,416.0,0,2020,11,4,45.8,119118.5,11909.15,8982.0,2.0039421813403417,0.0,0.0,0.0,0.0,0.1359458903448189,0.0,0.0408929268671567,0.0,0.1853196911618377,0.2351973062729078,0.1213352758173337,0.281308909535945,0.0418264840182648,406.4944968718512,1,0,0,1,0,0,0,0,1,0,0
262366,0,95697.0,8564.77,0,0,2005.0,0,2016,7,4,251.5,413103.1,41303.51,0.0,2.0039421813403417,0.0953204703425931,0.0276731929078182,0.0980013563011957,0.1117033394982654,0.0607938647344983,0.1472126703033229,0.1086188558793187,0.1841722410516685,0.0281261810436933,0.0145992435025497,0.0094180857752767,0.1143604986597991,0.2296803652968036,147.9205511634845,1,0,0,1,0,0,0,0,0,1,0
262369,0,47945.0,5960.58,0,0,1580.0,0,2017,9,5,236.9,364608.6,36452.96,2866.0,1.0183968462549278,0.0420325263023908,0.0496530322914792,0.0,0.0222204177658,0.1183198840368518,0.2483897055273426,0.2313458221225382,0.0027981266816192,0.0761576014677546,0.1552913672854001,0.0283595625705018,0.0254319539483213,0.2163470319634703,147.9205511634845,0,0,1,1,0,0,0,0,0,1,0
262374,0,0.0,7191.83,0,0,890.0,0,2019,7,3,226.4,501773.4,50168.14,0.0,1.0183968462549278,0.0471215396863427,0.0398460058515225,0.035097374548867,0.0800031653555423,0.086982295935229,0.0557557047161804,0.1413686056529104,0.0984032894183439,0.0670850065400072,0.0599288711919556,0.1134704216660215,0.1749377194370769,0.2067579908675799,39.08292894151745,0,1,0,0,1,0,0,0,0,1,0
262422,0,35159.0,2744.74,0,0,631.0,0,2020,4,4,208.8,282152.3,28206.73,9250.2,1.0183968462549278,0.0177262660365097,0.0,0.1050458525323566,0.007338674139115,0.0470455100608968,0.1717473099504976,0.1408263205270515,0.0954013457072124,0.1455053457100486,0.0559341689022442,0.0596311589468187,0.1537980474872486,0.1906849315068493,22.811585787930127,0,1,0,1,0,0,0,0,0,1,0
262467,0,83006.0,46805.22,0,0,2141.0,0,2016,2,2,209.5,409583.1,40951.01,14767.2,1.0183968462549278,0.0658542976107304,0.1012128882779692,0.0794373569784969,0.0383326320889277,0.1273616938874035,0.1760698942468085,0.0822690331691452,0.0390710754142571,0.0084979589026009,0.1779565388008745,0.0607630922900314,0.0431735383327541,0.191324200913242,147.9205511634845,0,0,1,1,0,0,0,0,0,1,0
262508,1,39161.0,5004.26,0,0,480.0,0,2020,9,1,98.3,146298.8,14626.38,9760.7,1.0183968462549278,0.0,0.0771209280765302,0.0071104401772687,0.0,0.0475168838769401,0.0079992451994273,0.1465844590390787,0.0,0.0,0.3042680417164056,0.2683780949216416,0.1410219069927077,0.0897716894977169,116.13395854526959,0,0,1,1,0,0,0,0,0,1,0
262526,1,0.0,7236.13,0,0,1758.0,0,2017,3,5,149.0,365976.9,36591.89,4884.9,1.0183968462549278,0.0468956372573266,0.0,0.1353239747933217,0.1498944164950211,0.014238127628827,0.0,0.1244767624738705,0.2704746871506227,0.0043763795748183,0.0808159950196614,0.0913000121065077,0.0822040075000225,0.1360730593607305,147.9205511634845,1,0,0,0,1,0,0,0,0,1,0
262562,0,0.0,2294.48,0,0,2243.0,0,2015,11,1,196.0,405299.1,40523.41,8893.9,1.0183968462549278,0.0,0.0161388195119808,0.1637083355028612,0.1360268052466463,0.0,0.0938045440894534,0.0782601957732579,0.0607246527377631,0.1986478926625375,0.0,0.0639699373769384,0.1887188170985611,0.1789954337899543,147.9205511634845,0,0,1,0,1,0,0,0,0,1,0
262574,0,24726.0,7025.04,0,0,162.0,0,2021,7,4,43.0,79909.0,7989.0,0.0,1.0183968462549278,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0915008136187257,0.1323069220177744,0.3496057078482914,0.2060332957816998,0.2205532607335085,0.039269406392694,1104.2806201550404,1,0,0,1,0,0,0,0,1,0,0
262586,1,0.0,9031.21,0,0,1293.0,0,2018,6,0,128.0,377310.4,37721.54,0.0,1.0183968462549278,0.1164061700556234,0.1412495354113326,0.0434658818277302,0.029505688261932,0.0135466367491889,0.291577703349333,0.1022227618490655,0.0062563723538328,0.1021599330250037,0.0297392418231069,0.0510358272753445,0.0728342480185061,0.1168949771689497,147.9205511634845,0,1,0,0,1,0,0,0,0,0,1
262613,0,35625.0,5107.16,0,0,990.0,0,2019,4,6,151.9,385485.5,38542.85,18107.0,1.0183968462549278,0.0114366218377727,0.0336407401113306,0.0,0.0717022742220671,0.0428873318916478,0.1982313191681466,0.0,0.2265382554741022,0.0541734718631341,0.0,0.1659685259393117,0.1954214594924869,0.1387214611872146,37.187810960161194,0,1,0,1,0,0,0,0,0,1,0
262683,1,80584.0,2601.47,0,0,790.0,0,2019,11,1,120.4,346720.3,34665.33,10104.0,2.0039421813403417,0.0759698522991126,0.0606946479378676,0.111979029191414,0.0649063487928717,0.0705604129543841,0.1101100148188406,0.0465012160565037,0.2799275241285746,0.0,0.1112878486949352,0.0680631051254957,0.0,0.1099543378995433,29.948795681063142,0,0,1,1,0,0,0,0,1,0,0
262717,0,0.0,8430.06,0,0,564.0,0,2020,6,2,156.9,206513.1,20647.21,3439.0,3.0223390275952693,0.0,0.0,0.0,0.008717884886142,0.1207911383668786,0.0422817416977887,0.2378989703693622,0.0684218352019473,0.2565111702743373,0.2653772592035437,0.0,0.0,0.1432876712328767,104.3140331963712,0,1,0,0,1,0,0,0,0,1,0
262770,0,0.0,10623.41,1,0,247.0,0,2021,4,2,36.0,97054.0,9702.0,5515.0,1.0183968462549278,0.0,0.0,0.0,0.0,0.0,0.1572871572871572,0.0377241805813234,0.2987012987012987,0.2377860235003092,0.1766646052360338,0.0679241393527107,0.0239125953411667,0.0328767123287671,1308.2134446693667,0,1,0,0,1,0,0,0,0,1,0
262774,0,23376.0,2867.31,0,0,1949.0,0,2016,8,2,139.4,304779.0,30472.7,22412.4,2.0039421813403417,0.0284021435580043,0.0,0.08769554388026,0.0,0.1468291290236834,0.0,0.2223865952147331,0.1694697220791068,0.202506505823245,0.1399866109665372,0.0027237494544297,0.0,0.1273059360730593,147.9205511634845,0,1,0,0,0,0,0,1,1,0,0
262810,1,40036.0,7869.43,0,0,1238.0,0,2018,8,5,204.2,367191.2,36712.32,30020.6,1.0183968462549278,0.0444243240416296,0.0,0.0,0.0113585848020501,0.0853443748583581,0.2075910756933912,0.1846178612520265,0.0997114864982654,0.1755329001272597,0.0215186618552028,0.134463035841919,0.0354376950298973,0.1864840182648401,147.9205511634845,0,1,0,1,0,0,0,0,0,1,0
262937,1,84658.0,2447.05,0,0,92.0,1,2021,7,1,18.0,26590.0,2658.0,6619.0,4.0078843626806835,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5304740406320542,0.4695259593679458,0.0,0.0,0.0,0.0164383561643835,1618.0674818840641,0,0,1,1,0,0,0,0,0,0,1
263055,0,61385.0,3452.03,0,0,1999.0,0,2016,7,4,220.5,496885.1,49680.61,4483.0,1.0183968462549278,0.048346226022587,0.0,0.0872229628420424,0.0792307099288837,0.0690448446587109,0.1040222734785261,0.1297862485987994,0.0640410816211797,0.163876611015847,0.0459132848811639,0.0589314422669125,0.149584314685347,0.2013698630136986,147.9205511634845,0,0,1,1,0,0,0,0,0,1,0
263068,1,62902.0,8256.3,0,0,225.0,0,2021,5,5,58.0,77693.0,7766.0,7927.0,1.0183968462549278,0.0,0.0,0.0,0.0,0.0,0.1936646922482616,0.0,0.0066958537213494,0.3287406644347154,0.1063610610352819,0.0600051506567087,0.3045325779036827,0.0529680365296803,692.7700000000008,0,1,0,1,0,0,0,0,0,1,0
263069,0,75526.0,16531.7,0,0,1700.0,0,2017,5,2,194.6,429336.0,42926.2,10469.0,1.0183968462549278,0.0911058980296415,0.0855647599834134,0.1417730896282457,0.0626307476552781,0.1513355479870102,0.0374130484412782,0.0175883260106881,0.1168673211232301,0.0,0.111357166485736,0.0510583280141265,0.1333057666413519,0.1777168949771689,147.9205511634845,1,0,0,1,0,0,0,0,0,1,0
263080,1,0.0,3886.5,0,0,1684.0,0,2017,5,5,140.3,241803.6,24173.36,2626.0,1.0183968462549278,0.0622962633245854,0.0,0.0248207117256351,0.2802605843788368,0.2875731797317377,0.0034748996415889,0.0,0.0880382371337703,0.1753765301968778,0.0077101404190398,0.0648647933096598,0.0055846601382679,0.1281278538812785,147.9205511634845,0,0,1,0,1,0,0,0,0,0,1
263127,0,0.0,4196.69,0,0,912.0,0,2019,7,2,178.6,407747.6,40767.56,10900.5,1.0183968462549278,0.0411660643904123,0.0327956836268837,0.2026559843169421,0.0415433251340035,0.0,0.0972930437828508,0.1018326826525796,0.1621696270269792,0.0493284366295162,0.1239120025824454,0.054022610134136,0.0932805397232505,0.1631050228310502,28.212704256792602,0,0,1,0,1,0,0,0,0,0,1
263237,1,11828.0,10083.49,0,0,1434.0,0,2018,1,4,225.8,425151.7,42506.77,8502.5,1.0183968462549278,0.0,0.0811849500679538,0.1370200558640424,0.0844427840553398,0.0,0.1280012572114983,0.0703182104874117,0.1897485976939673,0.1658244086765473,0.0224199580443303,0.0373394638077652,0.0837003140911436,0.2062100456621004,147.9205511634845,0,1,0,0,0,0,0,1,1,0,0
263246,0,65024.0,13422.06,0,0,1045.0,0,2019,2,1,229.6,380229.0,38016.3,15121.3,3.0223390275952693,0.0047098218395793,0.0,0.0992437454460323,0.1328590630860972,0.044296788482835,0.0936395703948043,0.2327483211148902,0.078992432193559,0.0894116471092663,0.0614994094638352,0.0678374802387397,0.0947617206303611,0.2096803652968036,61.25550447626829,1,0,0,1,0,0,0,0,0,1,0
263260,0,41438.0,5703.29,0,0,1887.0,0,2016,10,2,178.2,295568.4,29551.24,11351.8,2.0039421813403417,0.0655058806330969,0.0578994316312953,0.0,0.2020118275916679,0.0821234574251368,0.0,0.1282179698719918,0.2005333786331809,0.1214686761029317,0.044375802842791,0.0167844056628418,0.0810791696050656,0.1627397260273972,147.9205511634845,0,1,0,1,0,0,0,0,0,0,1
263267,1,0.0,11624.82,0,0,39.0,0,2021,11,4,0.0,0.0,0.0,0.0,999.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,147.9205511634845,0,1,0,0,1,0,0,0,0,0,1
263302,1,56680.0,7688.02,0,0,236.0,0,2021,5,4,62.0,121961.0,12193.0,15745.0,1.0183968462549278,0.0,0.0,0.0,0.0,0.0,0.1520544574756007,0.2793406052653162,0.093496268350693,0.2066759616173214,0.0621668170261625,0.1795292380874272,0.0267366521774788,0.05662100456621,575.3404797703669,1,0,0,1,0,0,0,0,0,0,1
263339,0,96276.0,9500.08,0,0,942.0,0,2019,6,1,192.2,345455.0,34539.9,35355.0,1.0183968462549278,0.0063468626139624,0.0700638971160889,0.0295131138190903,0.1678270637726224,0.0439491718273648,0.1436677581579565,0.0,0.0,0.1700673713589211,0.1352745665158266,0.0395643878528889,0.1937258069652778,0.1755251141552511,57.456225932382026,1,0,0,1,0,0,0,0,0,1,0
263402,0,99159.0,15506.93,0,0,190.0,0,2021,6,4,48.0,92003.0,9198.0,11079.0,1.0183968462549278,0.0,0.0,0.0,0.0,0.0,0.0,0.2084148727984344,0.1269841269841269,0.0,0.1780821917808219,0.131550337029789,0.3549684714068276,0.0438356164383561,1861.8517927631603,0,0,1,1,0,0,0,0,0,1,0
263433,1,44047.0,5395.43,0,0,1338.0,0,2018,5,2,233.8,447840.3,44775.63,8954.0,1.0183968462549278,0.0537325772970698,0.0133668694332162,0.0575982962160443,0.0473471841713896,0.0400441043487272,0.1876569910909126,0.1129520678994354,0.0753981574351941,0.1222267559384424,0.0332337032443764,0.1273040714335007,0.1291392214916909,0.2135159817351598,147.9205511634845,0,0,1,1,0,0,0,0,0,1,0
263569,0,64125.0,8646.5,0,0,1275.0,0,2018,7,5,101.7,320041.5,31995.05,8331.5,1.0183968462549278,0.0632429078873138,0.1404667284470566,0.1302438971028331,0.0157524367050528,0.0181346802083447,0.2089545101507889,0.1233003230187169,0.0,0.0,0.1014881989557759,0.1297035010103125,0.0687128165138045,0.0928767123287671,147.9205511634845,0,0,1,1,0,0,0,0,0,1,0
263592,1,55193.0,12296.5,0,0,866.0,0,2019,8,2,194.8,448585.5,44851.35,3611.0,1.0183968462549278,0.0359409471509776,0.0772826235999585,0.1078930734526385,0.0,0.1656146359028212,0.0642250456229299,0.1194349779883994,0.1778445910769687,0.0,0.0898833591408062,0.0289309017454324,0.1329498443190673,0.1778995433789954,79.81578488744304,1,0,0,1,0,0,0,0,0,1,0
263612,0,23241.0,5533.23,0,0,244.0,1,2019,12,2,131.1,190448.4,19042.24,6832.4,17.017082785808146,0.0,0.0037962970742937,0.2997383711160032,0.1606712235535315,0.1927761649889929,0.1658407834372427,0.1046956660560942,0.0724814937738417,0.0,0.0,0.0,0.0,0.1197260273972602,189.40887477960771,0,1,0,1,0,0,0,0,0,1,0
263707,0,23904.0,4334.06,0,0,1691.0,0,2017,5,3,85.1,297802.4,29774.04,7387.2,4.0078843626806835,0.0418149502049436,0.1981565148700008,0.0,0.0926730131349323,0.1511266190278511,0.0127292097411033,0.2406683809116935,0.0,0.0829155196943377,0.0,0.0,0.1799157924151375,0.0777168949771689,147.9205511634845,0,0,1,0,0,0,0,1,0,0,1
263729,0,85140.0,4554.56,0,0,244.0,1,2017,3,1,0.0,0.0,0.0,0.0,999.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,147.9205511634845,0,0,1,1,0,0,0,0,0,0,1
263762,1,35503.0,2661.03,0,0,908.0,0,2019,7,2,184.5,458031.7,45795.77,0.0,1.0183968462549278,0.0604138766528,0.0343918226508692,0.0,0.12292445350302,0.1124573295743253,0.2274220959708724,0.1833791636214436,0.0072932500097716,0.0466071429741218,0.0257228997350628,0.0442617298497219,0.135126235457991,0.1684931506849315,17.393287310626413,0,0,1,1,0,0,0,0,0,1,0
263763,0,31614.0,5420.36,0,0,1734.0,0,2017,4,0,125.5,318901.7,31885.27,16129.1,1.0183968462549278,0.0,0.0942896202541173,0.1424933833083426,0.2125031401647218,0.1201959400061533,0.0386219091135185,0.2212582800772896,0.0,0.0,0.0151166980866086,0.0293866101808138,0.1261344188084341,0.1146118721461187,147.9205511634845,1,0,0,1,0,0,0,0,0,0,1
263766,1,44368.0,6366.23,0,0,883.0,0,2019,7,4,174.0,315127.7,31504.97,8418.3,2.0039421813403417,0.1485324378978935,0.0405332872876882,0.2441814735897225,0.0040311100121663,0.0082209251429218,0.1056709465205013,0.0212664858909562,0.1013490887310795,0.1043140177565634,0.0988056805005686,0.0724330161241226,0.0506615305458154,0.1589041095890411,45.37185047057445,1,0,0,1,0,0,0,0,0,1,0
263781,0,70833.0,7804.02,1,0,272.0,0,2021,4,2,224.0,363298.3,36320.53,14008.2,1.0183968462549278,0.0650835766989083,0.0404729776795658,0.0372588175337749,0.0657261884669634,0.1401499372393519,0.0141793085067866,0.1454695182036165,0.1013677388518284,0.1741326461921123,0.056609030760289,0.0909169001663797,0.0686333597004228,0.2045662100456621,140.2541015625,1,0,0,1,0,0,0,0,0,1,0
263812,1,0.0,7863.03,0,0,1879.0,0,2016,11,4,208.6,490477.3,49043.13,16629.6,3.0223390275952693,0.0519583476829476,0.1063561807739432,0.0,0.0078298428342562,0.0,0.1965412892692615,0.139100012580763,0.1190539837078098,0.112263837972821,0.1257154671816419,0.0568409887378721,0.0843400492586831,0.1905022831050228,147.9205511634845,0,0,1,0,1,0,0,0,1,0,0
263822,0,74163.0,4351.55,0,0,459.0,0,2020,9,2,82.9,148864.8,14881.18,4281.0,1.0183968462549278,0.0,0.1145070485001861,0.0979089023854291,0.1262668686219775,0.0169341409753796,0.085678689458766,0.0176061306966248,0.0,0.0,0.0772613462104483,0.0,0.4638368731511883,0.0757077625570776,125.22495407491508,0,0,1,1,0,0,0,0,0,1,0
263866,0,97361.0,8622.84,0,0,750.0,1,2019,4,4,184.8,385074.3,38499.63,12311.2,8.04862023653088,0.0949567567272724,0.0640081476107692,0.0664383008356184,0.0928767367374699,0.2029793533080707,0.0396476537566724,0.0994565402316853,0.1579329463685755,0.0041618581788967,0.049750607992856,0.0,0.127791098252113,0.1687671232876712,68.12416883116884,0,1,0,1,0,0,0,0,0,0,1
263921,1,58684.0,13055.57,0,0,2116.0,0,2016,3,3,208.9,461261.7,46118.27,3356.0,1.0183968462549278,0.0607889237822667,0.0522085932538232,0.1204798011720734,0.0643684162480509,0.0549456863841596,0.1011126393075889,0.1940718938503114,0.0312284047081557,0.1014344206753635,0.1217344015723053,0.0772878080639191,0.0203390109819817,0.1907762557077625,147.9205511634845,0,1,0,1,0,0,0,0,0,1,0
264018,0,12964.0,4770.55,0,0,1338.0,0,2018,5,4,196.0,276075.5,27601.55,5365.6,1.0183968462549278,0.1388186533002675,0.0060576308214574,0.1719667917200302,0.0160860531383201,0.0098182891902809,0.0,0.0327825792392093,0.0493088250478686,0.1612757254574471,0.031701118234302,0.1201628169432513,0.2620215169075649,0.1789954337899543,147.9205511634845,0,0,1,0,0,0,1,0,0,0,1
264034,1,0.0,2840.9,1,1,298.0,0,2021,3,2,0.0,0.0,0.0,0.0,999.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,147.9205511634845,0,1,0,0,1,0,0,0,0,0,1
