,Loyalty#,TotalFlights,TotalDistance,TotalPointsAccumulated,TotalPointsRedeemed,LastFlightDate,RecencyInMonths,Pct_Spend_Month_1,Pct_Spend_Month_2,Pct_Spend_Month_3,Pct_Spend_Month_4,Pct_Spend_Month_5,Pct_Spend_Month_6,Pct_Spend_Month_7,Pct_Spend_Month_8,Pct_Spend_Month_9,Pct_Spend_Month_10,Pct_Spend_Month_11,Pct_Spend_Month_12,Total_Spend_Month_1,Total_Spend_Month_2,Total_Spend_Month_3,Total_Spend_Month_4,Total_Spend_Month_5,Total_Spend_Month_6,Total_Spend_Month_7,Total_Spend_Month_8,Total_Spend_Month_9,Total_Spend_Month_10,Total_Spend_Month_11,Total_Spend_Month_12,TotalFlightsWithCompanions,TotalFlightSpend,PctFlightsWithCompanions,PctPointsSpent
4796,358255,0.0,0.0,0.0,0.0,,999.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4797,358375,0.0,0.0,0.0,0.0,,999.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4798,358384,235.3,490528.9,49046.29,12284.9,2021-11-01,2.0039421813403417,0.1466172059089485,0.07911770696621499,0.09112778968602926,0.0,0.10608488430011731,0.12536830002840177,0.038269969043530104,0.12718535897414462,0.08925201070254243,0.034824244606472786,0.08683307136992423,0.07531945841367411,0.0,0.0,68.4,0.0,0.0,0.0,0.0,0.0,53.0,0.0,0.0,0.0,48.0,121.4,0.2039949001274968,0.2504756221112749
4799,358513,230.6,447915.6,44783.76,6325.0,2021-11-01,2.0039421813403417,0.056037054503686165,0.06567760277386267,0.0845348849672292,0.012271189377577945,0.0,0.16212327861707013,0.2099028755066569,0.004965862625201636,0.11246554554597472,0.1079824472085417,0.07970344607062918,0.10433581280356988,0.0,24.0,38.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,62.0,0.17346053772766695,0.14123423312379307
4800,358586,0.0,0.0,0.0,0.0,,999.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4801,358792,249.4,513773.6,51367.36,10507.0,2021-12-01,1.0183968462549278,0.01886411916049413,0.04327592463385309,0.09970163932894349,0.08985199940195485,0.1449229627530011,0.06605673330301576,0.09625626078505883,0.10518527718769272,0.0,0.15081016427552435,0.07180162655818792,0.11327329261227362,0.0,0.0,0.0,0.0,104.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.0,104.5,0.18444266238973536,0.20454623325006385
4802,358794,168.0,355021.2,35496.02,8648.8,2021-12-01,1.0183968462549278,0.10673562838876019,0.08920154992024458,0.0,0.0,0.04978783536858498,0.0,0.21484155124997112,0.06633025336361653,0.09283378812610539,0.14410967764836732,0.0,0.23615971593434978,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,85.5,0.0,0.0,0.0,78.0,85.5,0.4642857142857143,0.24365548588264263
4803,358900,163.5,311187.6,31111.46,0.0,2021-12-01,1.0183968462549278,0.018739075568938262,0.05171727717053459,0.23601624610352584,0.0,0.08148122910335934,0.09180925613905616,0.17571885086717243,0.0,0.09215253800368096,0.004658733469917516,0.2000973274799704,0.04760946609384452,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.0,0.0,0.22629969418960244,0.0
4804,358948,0.0,0.0,0.0,0.0,,999.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4805,358968,75.6,131563.8,13152.68,14668.0,2021-12-01,1.0183968462549278,0.0,0.0,0.08781480276263089,0.0,0.0,0.0,0.01186070063287482,0.0,0.5114273288789813,0.20684073512014284,0.0,0.18205643260537013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.3,0.0,0.0,76.0,30.0,146.3,0.39682539682539686,1.1152099800192812
4806,358979,109.1,177496.4,17742.44,12418.1,2021-10-01,3.0223390275952693,0.116580357605831,0.07287610948663206,0.049373141461940974,0.16140677381465007,0.01161057892826466,0.09806993852029372,0.008567029112117612,0.04544076237541173,0.07817414064807321,0.16735127750185433,0.19054989054493068,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.0,89.3,0.0,39.0,122.3,0.35747021081576535,0.6999093698499192
4807,358997,20.0,44788.0,4477.0,0.0,2021-12-01,1.0183968462549278,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.40853249944159037,0.4735313826222917,0.11793611793611794,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4808,359011,193.9,383445.0,38339.1,6010.0,2021-10-01,3.0223390275952693,0.07500384724732716,0.015759368373279504,0.0495838452128506,0.09174785010602754,0.05412646619247714,0.07076326778667211,0.18645038615929957,0.21501235031599603,0.05337266654668473,0.0577392270554082,0.0,0.1304407250039777,35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,0.0,0.0,25.0,59.0,0.12893243940175347,0.15675902668555078
4809,359029,53.0,168390.0,16835.0,0.0,2021-12-01,1.0183968462549278,0.0,0.14499554499554498,0.04460944460944461,0.0,0.031185031185031187,0.13959013959013958,0.0,0.2163944163944164,0.05648945648945649,0.10686070686070687,0.058806058806058804,0.20106920106920106,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,0.0,0.32075471698113206,0.0
4810,359091,250.7,479276.8,47918.78,11561.2,2021-12-01,1.0183968462549278,0.04843612462587737,0.09709387425973699,0.038770603091314096,0.017181781339174328,0.12201082748767811,0.009045931469874651,0.18027399695902108,0.031741208770340146,0.16092834583852092,0.0808630770649837,0.029800424802133945,0.18385380429134462,0.0,0.0,0.0,55.1,0.0,0.0,58.0,0.0,0.0,0.0,0.0,0.0,40.0,113.1,0.15955325089748704,0.2412665764862962
4811,359133,212.4,342640.9,34255.89,11989.9,2021-12-01,1.0183968462549278,0.030505702814902773,0.10493319543004136,0.13840072466370015,0.11316944326946402,0.0,0.06566812305854554,0.05767008242962012,0.045626898031258266,0.0689224539196033,0.028020290817141223,0.08672406409525484,0.26035902147046824,0.0,31.0,0.0,87.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.0,118.4,0.15536723163841806,0.3500098815123472
4812,359138,0.0,0.0,0.0,0.0,,999.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4813,359188,55.1,55647.2,5562.92,0.0,2020-08-01,17.017082785808146,0.0,0.0,0.0,0.0,0.5281614691564861,0.14623075650917144,0.19092490993938432,0.13468286439495805,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,0.23593466424682394,0.0
4814,359275,233.2,444115.2,44400.32,0.0,2021-09-01,4.0078843626806835,0.1075827831871482,0.08717437171623989,0.03260201728275832,0.024653200697652634,0.05690702229173123,0.24870226160532174,0.08851107379406274,0.12269461121000931,0.15673423074428294,0.03836030911488926,0.0,0.03607811835590374,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75.0,0.0,0.3216123499142367,0.0
4815,359360,200.4,429635.4,42956.84,19934.8,2021-12-01,1.0183968462549278,0.10466691684025174,0.08838336339451412,0.06364527744592013,0.026875114649960286,0.07758578144947346,0.2428735447020777,0.07625467795117144,0.16675924020481953,0.04257761976905191,0.034118431430244865,0.05405169467772769,0.022208337484787052,0.0,79.8,0.0,0.0,0.0,0.0,0.0,117.8,0.0,0.0,0.0,0.0,36.0,197.6,0.17964071856287425,0.4640657925489864
4816,359446,193.7,413320.7,41324.17,3057.0,2021-12-01,1.0183968462549278,0.0750074351160592,0.14918968729438487,0.0022988967473514896,0.0839528053437008,0.051156502356853144,0.027804551186388016,0.12769814856535536,0.04232389906439742,0.17492958721251994,0.01716065924615062,0.14301896444623086,0.10545886342060833,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.0,30.0,0.2839442436757873,0.07397607743845794
4817,359466,208.6,413901.0,41380.1,23913.4,2021-12-01,1.0183968462549278,0.06516054818620545,0.04468428060831173,0.14532782666064123,0.11029842847165666,0.11344511008914913,0.04835657719531852,0.10831800793134864,0.16314532830998474,0.041390910123465144,0.09349445748076975,0.03938487340533252,0.026993651537816486,0.0,62.7,0.0,0.0,104.5,0.0,0.0,68.4,0.0,0.0,0.0,0.0,72.0,235.6,0.3451581975071908,0.577896138482024
4818,359575,243.9,385616.3,38553.03,11724.0,2021-12-01,1.0183968462549278,0.011402994784067557,0.03503926928700545,0.14230632456126016,0.1430152182591096,0.009861222321565905,0.16702785747319993,0.056286107732647736,0.0997529895834387,0.03587785447732643,0.07197877832170389,0.09397756804069615,0.1334738151579785,0.0,0.0,0.0,0.0,0.0,74.1,0.0,0.0,0.0,0.0,43.0,0.0,59.0,117.1,0.24190241902419024,0.3041006115472636
4819,359693,223.0,374730.6,37464.76,8913.7,2021-11-01,2.0039421813403417,0.07303343195045157,0.11272619923362648,0.07341619164249283,0.013656566864434738,0.188995472011565,0.06715670939837864,0.02966761297816935,0.1241051590881671,0.18662898147485796,0.0,0.07608616737435393,0.054527507983502366,0.0,45.6,0.0,0.0,42.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,87.6,0.2242152466367713,0.23792225013586102
4820,359816,211.6,318275.5,31819.35,10167.8,2021-12-01,1.0183968462549278,0.005433800501895859,0.11328484082798673,0.0029541772537779684,0.04578974743355851,0.07083739925548448,0.08677047142697761,0.04751825540119455,0.1724805817843545,0.029101788691472324,0.11064210928255919,0.17378481961447986,0.14140200852625837,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.6,0.0,0.0,0.0,35.0,44.0,99.6,0.20793950850661627,0.319547696605996
4821,360017,218.5,351999.9,35192.89,0.0,2021-12-01,1.0183968462549278,0.053675614591470036,0.09884098748355137,0.10432533389556811,0.0105703169020788,0.0627115306529245,0.04105942990189212,0.09801326347452567,0.10975967020611266,0.08726791121729417,0.10388064180009086,0.14985072268858854,0.08004457718590317,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,0.0,0.12814645308924486,0.0
4822,360031,13.0,34085.0,3408.0,0.0,2021-07-01,6.044678055190539,0.0,0.0,0.0,0.0,0.0,0.5580985915492958,0.44190140845070425,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.5384615384615384,0.0
4823,360240,63.0,74318.0,7428.0,0.0,2021-12-01,1.0183968462549278,0.0,0.03527194399569197,0.32512116316639744,0.0,0.0,0.04159935379644588,0.0,0.11362412493268713,0.08992999461497038,0.0,0.22872913301023157,0.16572428648357565,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.15873015873015872,0.0
4824,360256,143.0,222658.9,22259.39,5379.0,2021-12-01,1.0183968462549278,0.0,0.041645346076419884,0.04712617910913102,0.11954505491839625,0.11945520519654852,0.0,0.12134204935535071,0.22101099805520277,0.07017083576863517,0.0730783727676275,0.05700964851238062,0.12961631024030756,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.0,62.0,53.0,0.43356643356643354,0.2416508269094526
4825,360435,156.9,338820.4,33874.74,3966.0,2021-11-01,2.0039421813403417,0.029159485799743402,0.044916064300419715,0.1564935996556726,0.06588449092155392,0.07296941614902432,0.023380253250652253,0.21282288808711147,0.07213044292000469,0.057984208882488834,0.0,0.06973455737224844,0.19452459266108016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.0,0.0,65.0,39.0,0.41427660930529,0.11707838938394804
4826,360446,184.0,316159.3,31609.63,22478.4,2021-12-01,1.0183968462549278,0.0,0.051408384090544566,0.08905513920915874,0.055537821859983814,0.20325356544825107,0.010882443103573185,0.08396175469311093,0.1277240511831363,0.17354679570751066,0.01208492475236186,0.10519832089144986,0.0873467990609191,0.0,22.0,34.0,0.0,0.0,0.0,0.0,112.1,0.0,31.0,23.0,0.0,54.0,222.1,0.29347826086956524,0.7111250590405519
4827,360472,229.1,516166.5,51608.95,9295.0,2021-12-01,1.0183968462549278,0.10406857725258895,0.04518596096219745,0.16273146421308707,0.0,0.1369403950283817,0.15005110547686012,0.0,0.14180989925197082,0.027439620453429108,0.038229803163986095,0.13008131341559945,0.06346186078189926,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,62.0,40.0,92.0,0.17459624618070713,0.18010441987290965
4828,360485,0.0,0.0,0.0,0.0,,999.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4829,360537,169.3,388318.7,38823.57,8064.1,2021-12-01,1.0183968462549278,0.06554188602439187,0.050325098902548104,0.12652159500015067,0.14186047290344497,0.0680772015556529,0.209198432807699,0.025268155401473893,0.011951502656762371,0.05717274325879871,0.06743120223101584,0.09603289960196859,0.08061880965609292,40.0,39.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59.0,79.9,0.34849379799173064,0.20771144951378764
4830,360730,227.6,358485.2,35841.02,4470.0,2021-12-01,1.0183968462549278,0.03474705797993473,0.0,0.047403784825320275,0.1194611648887225,0.0568622209970587,0.01734241938426976,0.1851880889550577,0.14370573158911218,0.09397249297034517,0.14081630489310856,0.11555474704681958,0.04494598647025114,44.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.0,44.0,0.20210896309314588,0.12471743270699329
4831,360732,6.0,24671.0,2466.0,2895.0,2021-11-01,2.0039421813403417,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07380373073803731,0.9261962692619627,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,0.0,5.0,28.0,0.8333333333333334,1.1739659367396593
4832,360744,0.0,0.0,0.0,0.0,,999.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4833,360805,177.6,454672.2,45460.62,3868.0,2021-12-01,1.0183968462549278,0.08980519843328137,0.013902142117727386,0.19636885726591496,0.11340408467812362,0.09664188477851819,0.1425968233605261,0.007706010168801041,0.0,0.032873726755156436,0.11718207978685728,0.032309062216925324,0.15721013043816823,38.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.0,38.0,0.17454954954954954,0.08508462929014166
4834,360868,54.0,92057.0,9203.0,0.0,2021-11-01,2.0039421813403417,0.0,0.0,0.0,0.0,0.0,0.0,0.2687167228077801,0.3444528957948495,0.003694447462783875,0.24383353254373574,0.13930240139085082,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.14814814814814814,0.0
4835,360902,272.4,394233.1,39417.21,14110.0,2021-10-01,3.0223390275952693,0.041403234779934954,0.0,0.1474348387417577,0.060531935162331366,0.10242911662190195,0.1783091700300452,0.2103129572082854,0.05518579321063057,0.1297169434366359,0.01021584226788248,0.0,0.06446016854059432,0.0,0.0,104.9,0.0,0.0,0.0,0.0,34.0,0.0,0.0,0.0,0.0,62.0,138.9,0.22760646108663732,0.3579654673681877
4836,360942,229.5,379763.5,37968.75,5007.0,2021-12-01,1.0183968462549278,0.01928243621399177,0.05862716049382716,0.053848230452674894,0.05449955555555555,0.036795786008230455,0.13316161316872427,0.03487078189300412,0.10482462551440329,0.19247881481481482,0.012036213991769547,0.15440671604938272,0.1451680658436214,0.0,0.0,0.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,58.0,50.0,0.25272331154684097,0.1318716049382716
4837,360981,50.0,126364.0,12634.0,5082.0,2021-12-01,1.0183968462549278,0.0,0.0,0.0,0.0,0.0,0.0,0.057305683077410165,0.1968497704606617,0.2158461294918474,0.11746082000949817,0.14144372328637012,0.27109387367421245,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0,0.0,17.0,50.0,0.34,0.40224790248535697
4838,361109,183.6,332589.0,33252.4,25328.0,2021-12-01,1.0183968462549278,0.0951005040237697,0.02162249942861267,0.06339392043882547,0.18741053277357425,0.1765821414394149,0.0984289855769809,0.09365850284490743,0.1000036087620743,0.012209645018103956,0.08542902166460166,0.014886143556555315,0.051274494472579424,74.1,23.0,0.0,0.0,102.6,0.0,0.0,0.0,0.0,49.4,0.0,0.0,46.0,249.1,0.2505446623093682,0.7616893818190567
4839,361237,306.0,754198.8,75411.48,24308.7,2021-11-01,2.0039421813403417,0.09050332920133645,0.03859266520163773,0.13522755421323118,0.1752877678570955,0.0970342976957885,0.07860354948609946,0.12800159869558322,0.11573542914155775,0.08933732635932884,0.027807437276128253,0.023869044872213092,0.0,0.0,0.0,49.0,0.0,96.9,0.0,0.0,33.0,60.8,0.0,0.0,0.0,70.0,239.7,0.22875816993464052,0.32234747282509246
4840,361266,235.7,448431.4,44837.14,21966.1,2021-08-01,5.026281208935611,0.0030974321734169486,0.1288164231706126,0.059846368434739595,0.06568081728674041,0.12727127555414997,0.1630924719997752,0.06835783905931557,0.11745240664324262,0.10187491887305927,0.0,0.07716995330210624,0.08734009350284162,0.0,0.0,112.1,25.0,0.0,0.0,0.0,0.0,0.0,0.0,81.7,0.0,73.0,218.8,0.3097157403478999,0.48990858917406416
4841,361434,226.2,408662.9,40859.89,4470.0,2021-11-01,2.0039421813403417,0.0,0.1253796816388884,0.029164542537926556,0.13324215997644634,0.08794982071660007,0.22457573919068308,0.10855193198023784,0.02202649101600616,0.042686605372652744,0.09217915173046233,0.018502252453445178,0.11574162338665132,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.0,0.0,0.0,0.0,0.0,77.0,44.0,0.34040671971706454,0.10939823871283061
4842,361439,172.8,361963.1,36189.41,0.0,2021-12-01,1.0183968462549278,0.006162023641722813,0.11285594321653765,0.20569553358289067,0.07450466863096136,0.09824863129849311,0.10412300172895882,0.1033451498656651,0.09366635156527835,0.07093235286234287,0.030119308383308816,0.0342503511386342,0.06609668408520614,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,0.0,0.18518518518518517,0.0
4843,361680,0.0,0.0,0.0,0.0,,999.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4844,361707,228.3,414139.2,41406.62,2403.0,2021-12-01,1.0183968462549278,0.15567679757488057,0.06530960508247233,0.043809419846391716,0.0,0.11952581495422714,0.02188055919560689,0.04286222831035231,0.17246541736562898,0.11409093521760531,0.02870144918855971,0.13750120149869757,0.09817657176557759,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,0.0,56.0,24.0,0.24529128339903633,0.05803419839629508
4845,361710,0.0,0.0,0.0,0.0,,999.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4846,361816,217.8,430223.0,43012.3,4082.0,2021-12-01,1.0183968462549278,0.0886644052980194,0.1043541033611316,0.1574540305912495,0.15909797895020727,0.0045800852314337994,0.02770509830908833,0.05193793403282318,0.12304922080428159,0.07896369178118817,0.06637636211037308,0.06680786658699954,0.07100922294320462,0.0,0.0,0.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.0,40.0,0.17447199265381083,0.09490308586148613
4847,361827,169.6,415979.4,41590.94,9798.3,2021-12-01,1.0183968462549278,0.0576084599193959,0.013261542056996065,0.044969409203062014,0.146834142243479,0.11595866792142712,0.0,0.15177536261503105,0.13168252508839665,0.07333640451502178,0.07796072894721782,0.03515188644449969,0.15146087104547287,0.0,0.0,0.0,0.0,96.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,73.0,96.9,0.4304245283018868,0.2355873659022854
4848,361892,250.7,454986.1,45490.51,7943.9,2021-12-01,1.0183968462549278,0.09178002181114257,0.08441496918807899,0.12303181476751963,0.06538308759343431,0.1629095826799919,0.15936906400917464,0.1161180650645596,0.015475755272912962,0.059631558318427286,0.0,0.060774434052289134,0.0611116472424688,0.0,0.0,77.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61.0,77.9,0.24331870761866775,0.1746276311257007
4849,361944,101.2,250967.3,25093.13,20945.6,2021-01-01,11.990801576872535,0.0501730951858138,0.0,0.0,0.0,0.0,0.0,0.0034901983132435053,0.28435312772858545,0.2058192820106539,0.18725762788460426,0.06785044352777034,0.20105622534932868,0.0,0.0,0.0,0.0,0.0,0.0,115.9,93.1,0.0,0.0,0.0,0.0,19.0,209.0,0.18774703557312253,0.8347145214646399
4850,362055,234.1,455747.9,45565.29,20789.8,2021-12-01,1.0183968462549278,0.0,0.005800028925526426,0.08210438252450496,0.1156147585146501,0.05080621674963553,0.08660100703847162,0.19253383441650435,0.02578717264830313,0.08718873510955379,0.1398551397346533,0.031552964987164575,0.18215575935103234,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62.7,51.3,0.0,91.2,52.0,205.2,0.22212729602733874,0.4562639675946318
4851,362134,23.0,51004.0,5099.0,0.0,2021-12-01,1.0183968462549278,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.038242792704451856,0.49146891547362226,0.1892527946656207,0.28103549715630516,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4852,362165,198.9,430224.9,43013.79,14667.0,2021-12-01,1.0183968462549278,0.12311516841459447,0.029153441256862044,0.18665618630676348,0.08143574421133316,0.07629111501218562,0.04114959411853733,0.122993347017317,0.1905612130435379,0.014762707494503506,0.05588486855029514,0.014458851452057586,0.06353776312201273,0.0,0.0,144.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.0,144.4,0.14580191050779287,0.3409836705856424
4853,362167,290.7,484113.3,48403.73,13450.1,2021-12-01,1.0183968462549278,0.0957934440176408,0.02101387640993783,0.04970691308293804,0.10363271590846408,0.0,0.1732300382635801,0.1616610951263467,0.06917524744477338,0.10420374628153659,0.07910237496159904,0.022851338109687005,0.11962921039349654,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68.4,0.0,0.0,62.7,0.0,107.0,131.1,0.36807705538355695,0.2778732134899521
4854,362201,117.8,262556.4,26250.739999999998,0.0,2021-12-01,1.0183968462549278,0.06975041465497735,0.08715106697944515,0.0,0.05375086568988151,0.03794178754579871,0.11588244750433703,0.1581669697692332,0.11053288402536461,0.16811754640059673,0.08533092781384449,0.09768029396504634,0.01569479565147497,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,0.0,0.17826825127334467,0.0
4855,362293,176.5,286532.2,28647.12,9040.4,2021-11-01,2.0039421813403417,0.0,0.01068170203496896,0.16420010109218655,0.01022790423609773,0.12867541309562705,0.059496033109087396,0.17888011081044095,0.07355992504656662,0.028973244081778548,0.05920315899120051,0.09938067072710974,0.1867217367749358,0.0,0.0,0.0,28.0,60.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,82.0,88.8,0.46458923512747874,0.3155779708396516
4856,362471,206.0,493968.9,49391.89,0.0,2021-10-01,3.0223390275952693,0.021339535701103966,0.052981167556050195,0.11384095648091215,0.02485205567148777,0.12349274344431849,0.10827992206817759,0.18510852692618163,0.1397591790879029,0.029782217283039786,0.09641846060152791,0.10414523517929766,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.0,0.0,0.2524271844660194,0.0
4857,362541,235.2,477399.9,47731.69,0.0,2021-12-01,1.0183968462549278,0.07888637506863888,0.09774952447734409,0.08332305015808156,0.05027854660080127,0.0661650572187995,0.07569771780550826,0.04455593338513679,0.13813946248289133,0.037566027936576304,0.1033131238386908,0.13785390795926145,0.08647127306826974,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.0,0.0,0.22959183673469388,0.0
4858,362586,227.1,381150.4,38107.44,13202.2,2021-10-01,3.0223390275952693,0.09826401353646427,0.059830836183170526,0.055935533848508315,0.06721732029231037,0.22224977589678022,0.10194859586474452,0.0533040267202415,0.07502471958231778,0.17622752932235802,0.03387789890897945,0.03237504277379955,0.023744707070325374,0.0,0.0,95.0,0.0,0.0,0.0,0.0,0.0,36.0,0.0,0.0,0.0,32.0,131.0,0.14090708938793484,0.3464467830953745
4859,362642,149.1,365099.4,36502.64,6900.8,2021-11-01,2.0039421813403417,0.17000386821336758,0.0,0.0,0.17896404205284877,0.20164349756620345,0.08331753538922117,0.12144984581937086,0.021423108027255014,0.017231630369748598,0.030334792223247413,0.02117655051798993,0.15445512982074722,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68.4,42.0,68.4,0.28169014084507044,0.189049339992943
4860,362680,245.3,480671.1,48056.91,3007.0,2021-12-01,1.0183968462549278,0.0,0.0897646144956053,0.18921025092957494,0.10618368929671093,0.010251179278900785,0.15624745744160412,0.06524077390743599,0.0845464263099729,0.021328878614958805,0.1321175248262945,0.09295936838219519,0.05214983651674649,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,0.0,0.0,60.0,30.0,0.24459845087647777,0.06257164682456695
4861,362736,209.8,329295.0,32923.7,16088.2,2021-11-01,2.0039421813403417,0.05947630430358678,0.006287264189626318,0.11905041049456776,0.0,0.08277714837639756,0.17456573835868996,0.15502601469458174,0.03839179679076167,0.1556763061259822,0.12500083526456626,0.027190443358431772,0.05655773804280808,0.0,0.0,0.0,0.0,106.4,0.0,0.0,0.0,54.0,0.0,0.0,0.0,34.0,160.4,0.16205910390848427,0.48865103253887027
4862,362742,50.1,201217.3,20117.53,0.0,2021-12-01,1.0183968462549278,0.0,0.0,0.0,0.05139795988871398,0.11890127664777933,0.0,0.0,0.22287328513987553,0.022865630124572947,0.19194801747530638,0.23932361477775854,0.15269021594599338,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,0.0,0.41916167664670656,0.0
